
2025-04-23;1220518472;0;39.0;506.0;true
2025-04-23;884632682;0;41.0;501.0;true
2025-04-23;931956797;0;28.0;495.0;true
2025-04-23;965045202;0;33.0;461.0;true
2025-04-23;1030067766;0;25.0;467.0;true
2025-04-23;-2032164054;0;37.0;504.0;true
2025-04-23;-2000614644;0;27.0;432.0;true
2025-04-23;-1933668336;0;39.0;492.0;true
2025-04-23;-1904427419;0;39.0;483.0;true
2025-04-23;2045035364;0;12.0;453.0;true
2025-04-23;2097361215;0;1.0;459.0;true
2025-04-23;-2132968266;0;16.0;472.0;true
2025-04-23;-2081796662;0;50.0;528.0;true
2025-04-23;1868820368;0;1.0;587.0;true
2025-04-23;1897291787;0;29.0;462.0;true
2025-04-23;1947693893;0;40.0;537.0;true
2025-04-23;2005790977;0;22.0;421.0;true
2025-04-23;1652206737;0;30.0;465.0;true
2025-04-23;1702224095;0;29.0;494.0;true
2025-04-23;1751471954;0;42.0;516.0;true
2025-04-23;1801104562;0;6.0;494.0;true
2025-04-23;-1263820501;0;32.0;462.0;true
2025-04-23;-1215342139;0;39.0;496.0;true
2025-04-23;-1165324782;0;44.0;531.0;true
2025-04-23;-1109536192;0;39.0;491.0;true
2025-04-23;-1451577964;0;19.0;492.0;true
2025-04-23;-1403099602;0;1.0;442.0;true
2025-04-23;-1361546721;0;46.0;536.0;true
2025-04-23;-1303064888;0;37.0;446.0;true
2025-04-23;-1657418625;0;32.0;488.0;true
2025-04-23;-1605862273;0;35.0;467.0;true
2025-04-23;-1560077154;0;44.0;549.0;true
2025-04-23;-1502364819;0;40.0;489.0;true
2025-04-23;-1866337278;0;19.0;444.0;true
2025-04-23;-1816319921;0;31.0;455.0;true
2025-04-23;-1766302564;0;36.0;498.0;true
2025-04-23;-1714746211;0;28.0;473.0;true
2025-04-23;1801504635;1;18.0;487.0;true
2025-04-23;1851521992;1;18.0;418.0;true
2025-04-23;1917314054;1;27.0;503.0;true
2025-04-23;1966177164;1;32.0;486.0;true
2025-04-23;1612977674;1;1.0;485.0;true
2025-04-23;1672613753;1;24.0;523.0;true
2025-04-23;1719553119;1;35.0;507.0;true
2025-04-23;1766492485;1;19.0;371.0;true
2025-04-23;1420603224;1;19.0;389.0;true
2025-04-23;1477161312;1;5.0;477.0;true
2025-04-23;1527563418;1;14.0;525.0;true
2025-04-23;1582197762;1;21.0;459.0;true
2025-04-23;1240540739;1;38.0;500.0;true
2025-04-23;1290173347;1;23.0;456.0;true
2025-04-23;1330187232;1;16.0;491.0;true
2025-04-23;1379050343;1;4.0;497.0;true
2025-04-23;-1673562755;1;38.0;520.0;true
2025-04-23;-1627392887;1;33.0;509.0;true
2025-04-23;-1593919733;1;33.0;492.0;true
2025-04-23;-1530436164;1;1.0;541.0;true
2025-04-23;-1892484879;1;1.0;362.0;true
2025-04-23;-1821691082;1;22.0;554.0;true
2025-04-23;-1791680667;1;19.0;340.0;true
2025-04-23;-1813996104;1;4.0;471.0;true
2025-04-23;-1763593998;1;30.0;495.0;true
2025-04-23;-2107174765;1;35.0;481.0;true
2025-04-23;-2066006633;1;7.0;470.0;true
2025-04-23;-2015219778;1;1.0;445.0;true
2025-04-23;-1967126166;1;29.0;475.0;true
2025-04-23;1985799358;1;46.0;513.0;true
2025-04-23;2034277719;1;39.0;523.0;true
2025-04-23;2083140830;1;28.0;520.0;true
2025-04-23;2132003940;1;27.0;484.0;true
2025-04-23;-930612629;1;31.0;525.0;true
2025-04-23;-885212259;1;1.0;422.0;true
2025-04-23;-814803210;1;30.0;479.0;true
2025-04-23;-763246857;1;1.0;354.0;true
2025-04-23;-1106058127;1;36.0;523.0;true
2025-04-23;-1056810268;1;23.0;429.0;true
2025-04-23;-989863959;1;1.0;577.0;true
2025-04-23;-959084047;1;46.0;530.0;true
2025-04-23;-1295739335;1;35.0;511.0;true
2025-04-23;-1246106727;1;26.0;440.0;true
2025-04-23;-1204553846;1;24.0;442.0;true
2025-04-23;-1150304251;1;6.0;223.0;true
2025-04-23;-1178390921;1;9.0;499.0;true
2025-04-23;-1523510684;1;16.0;554.0;true
2025-04-23;-1465028851;1;3.0;495.0;true
2025-04-23;-1415011494;1;26.0;476.0;true
2025-04-23;-1374997608;1;1.0;465.0;true
2025-04-23;-140723137;1;35.0;497.0;true
2025-04-23;-93399022;1;25.0;369.0;true
2025-04-23;-34532441;1;29.0;501.0;true
2025-04-23;15100168;1;1.0;546.0;true
2025-04-23;-320400873;1;2.0;487.0;true
2025-04-23;-280771737;1;34.0;507.0;true
2025-04-23;-221905155;1;37.0;524.0;true
2025-04-23;-174965789;1;30.0;501.0;true
2025-04-23;-520085552;1;26.0;467.0;true
2025-04-23;-467759702;1;33.0;515.0;true
2025-04-23;-418896592;1;33.0;509.0;true
2025-04-23;-379652204;1;27.0;487.0;true
2025-04-23;-714383747;1;14.0;528.0;true
2025-04-23;-667829130;1;27.0;471.0;true
2025-04-23;-625891500;1;34.0;513.0;true
2025-04-23;-567794416;1;29.0;514.0;true
2025-04-23;-1343048126;1;30.0;496.0;true
2025-04-23;-1304957985;1;30.0;513.0;true
2025-04-23;-1256479623;1;52.0;567.0;true
2025-04-23;-1197997790;1;23.0;423.0;true
2025-04-23;-1546195545;1;11.0;468.0;true
2025-04-23;-1481557730;1;34.0;499.0;true
2025-04-23;-1435003113;1;29.0;488.0;true
2025-04-23;-1385370505;1;38.0;517.0;true
2025-04-23;-1728181775;1;42.0;531.0;true
2025-04-23;-1694323871;1;50.0;543.0;true
2025-04-23;-1648923501;1;28.0;488.0;true
2025-04-23;-1598136646;1;31.0;493.0;true
2025-04-23;-1926712207;1;1.0;479.0;true
2025-04-23;-1876694850;1;26.0;512.0;true
2025-04-23;-1826677493;1;1.0;499.0;true
2025-04-23;-1777429634;1;42.0;534.0;true
2025-04-23;-547772149;1;26.0;482.0;true
2025-04-23;-496985294;1;50.0;549.0;true
2025-04-23;-450045928;1;1.0;422.0;true
2025-04-23;-395796334;1;28.0;479.0;true
2025-04-23;-747841577;1;1.0;557.0;true
2025-04-23;-691668238;1;36.0;505.0;true
2025-04-23;-642035630;1;33.0;500.0;true
2025-04-23;-603945489;1;35.0;503.0;true
2025-04-23;-948295754;1;1.0;533.0;true
2025-04-23;-898663146;1;16.0;485.0;true
2025-04-23;-845952547;1;39.0;519.0;true
2025-04-23;-797089436;1;46.0;498.0;true
2025-04-23;-1141824451;1;30.0;536.0;true
2025-04-23;-1084881614;1;28.0;485.0;true
2025-04-23;-1037172750;1;46.0;518.0;true
2025-04-23;-991387631;1;35.0;510.0;true
2025-04-23;239424101;1;36.0;495.0;true
2025-04-23;274820999;1;1.0;449.0;true
2025-04-23;321760365;2;34.0;502.0;true
2025-04-23;370623475;2;43.0;498.0;true
2025-04-23;29351201;2;37.0;472.0;true
2025-04-23;95143263;2;36.0;486.0;true
2025-04-23;146699616;2;19.0;388.0;true
2025-04-23;188637246;2;50.0;537.0;true
2025-04-23;-155328271;2;26.0;397.0;true
2025-04-23;-96461689;2;1.0;268.0;true
2025-04-23;-116853381;2;31.0;351.0;true
2025-04-23;-70298764;2;1.0;343.0;true
2025-04-23;-8354191;2;10.0;439.0;true
2025-04-23;-339238245;2;26.0;440.0;true
2025-04-23;-295376871;2;42.0;510.0;true
2025-04-23;-244590016;2;44.0;497.0;true
2025-04-23;-196881152;2;41.0;494.0;true
2025-04-23;1037008570;2;30.0;395.0;true
2025-04-23;1007382905;2;46.0;524.0;true
2025-04-23;1048166289;2;1.0;597.0;true
2025-04-23;1102415883;2;1.0;561.0;true
2025-04-23;839632385;2;24.0;252.0;true
2025-04-23;821164437;2;43.0;502.0;true
2025-04-23;869258050;2;44.0;1327.0;true
2025-04-23;628789987;2;52.0;521.0;true
2025-04-23;678037847;2;20.0;493.0;true
2025-04-23;727670455;2;44.0;483.0;true
2025-04-23;780765803;2;44.0;511.0;true
2025-04-23;434876542;2;44.0;505.0;true
2025-04-23;500668604;2;48.0;487.0;true
2025-04-23;552609705;2;39.0;465.0;true
2025-04-23;591084595;2;25.0;478.0;true
2025-04-23;-182630119;2;43.0;491.0;true
2025-04-23;-215333775;2;1.0;281.0;true
2025-04-23;-159929934;2;45.0;542.0;true
2025-04-23;-111066823;2;41.0;490.0;true
2025-04-23;-58740973;2;21.0;465.0;true
2025-04-23;-388470780;2;21.0;285.0;true
2025-04-23;-333451688;2;1.0;500.0;true
2025-04-23;-283819079;2;44.0;504.0;true
2025-04-23;-233801722;2;33.0;455.0;true
2025-04-23;-266120630;2;48.0;535.0;true
2025-04-23;-611240393;2;46.0;481.0;true
2025-04-23;-558145045;2;33.0;468.0;true
2025-04-23;-516976913;2;47.0;489.0;true
2025-04-23;-468498552;2;35.0;471.0;true
2025-04-23;-795919865;2;17.0;451.0;true
2025-04-23;-753597486;2;22.0;294.0;true
2025-04-23;-686651178;2;41.0;485.0;true
2025-04-23;-631247336;2;28.0;452.0;true
2025-04-23;607644122;2;34.0;463.0;true
2025-04-23;658815726;2;41.0;539.0;true
2025-04-23;707678836;2;38.0;517.0;true
2025-04-23;757311444;2;48.0;561.0;true
2025-04-23;410652685;2;45.0;498.0;true
2025-04-23;459131047;2;42.0;467.0;true
2025-04-23;514150139;2;40.0;487.0;true
2025-04-23;551470783;2;49.0;523.0;true
2025-04-23;217508737;2;48.0;522.0;true
2025-04-23;267141345;2;40.0;498.0;true
2025-04-23;307924729;2;46.0;507.0;true
2025-04-23;360250579;2;18.0;242.0;true
2025-04-23;339089390;2;48.0;487.0;true
2025-04-23;-14879598;2;27.0;395.0;true
2025-04-23;55914199;2;44.0;501.0;true
2025-04-23;105162059;2;23.0;263.0;true
2025-04-23;162104896;2;41.0;485.0;true
2025-04-23;128246993;2;45.0;535.0;true
2025-04-23;1360212971;2;47.0;489.0;true
2025-04-23;1402150601;2;52.0;500.0;true
2025-04-23;1453322204;2;42.0;541.0;true
2025-04-23;1499492073;2;36.0;469.0;true
2025-04-23;1159374045;2;48.0;501.0;true
2025-04-23;1223627111;2;43.0;505.0;true
2025-04-23;1264410495;2;43.0;491.0;true
2025-04-23;1311734609;2;15.0;489.0;true
2025-04-23;968538590;2;42.0;544.0;true
2025-04-23;1017401701;2;50.0;519.0;true
2025-04-23;1067419058;2;34.0;548.0;true
2025-04-23;1115512670;2;1.0;489.0;true
2025-04-23;770392907;2;44.0;501.0;true
2025-04-23;821179762;2;1.0;511.0;true
2025-04-23;868503876;2;10.0;495.0;true
2025-04-23;920444978;2;1.0;405.0;true
2025-04-23;2144331229;2;51.0;508.0;true
2025-04-23;-2087537247;2;1.0;553.0;true
2025-04-23;-2054448842;2;46.0;496.0;true
2025-04-23;-2005970480;2;39.0;470.0;true
2025-04-23;1963883995;2;17.0;359.0;true
2025-04-23;2025059070;2;52.0;515.0;true
2025-04-23;2076230674;2;50.0;522.0;true
2025-04-23;2127017529;2;31.0;485.0;true
2025-04-23;1774587536;2;1.0;385.0;true
2025-04-23;1834223616;2;1.0;422.0;true
2025-04-23;1804982699;2;48.0;500.0;true
2025-04-23;1856154303;2;5.0;461.0;true
2025-04-23;1893859695;2;46.0;493.0;true
2025-04-23;1554126416;2;41.0;509.0;true
2025-04-23;1616840487;2;43.0;485.0;true
2025-04-23;1671474831;2;38.0;443.0;true
2025-04-23;1713797210;2;1.0;479.0;true
2025-04-23;-158559504;2;16.0;487.0;true
2025-04-23;-106618402;3;17.0;183.0;true
2025-04-23;-140861055;3;9.0;115.0;true
2025-04-23;-48906067;3;11.0;157.0;true
2025-04-23;-68528261;3;12.0;132.0;true
2025-04-23;-1581953;3;15.0;298.0;true
2025-04-23;-23127891;3;19.0;227.0;true
2025-04-23;-343623725;3;14.0;55.0;true
2025-04-23;-356320439;3;29.0;469.0;true
2025-04-23;-313613311;3;17.0;271.0;true
2025-04-23;-329772765;3;12.0;82.0;true
2025-04-23;-260133214;3;25.0;467.0;true
2025-04-23;-202805627;3;12.0;125.0;true
2025-04-23;-207037865;3;24.0;473.0;true
2025-04-23;-558313611;3;13.0;201.0;true
2025-04-23;-581398545;3;14.0;135.0;true
2025-04-23;-489058809;3;8.0;55.0;true
2025-04-23;-502909770;3;6.0;146.0;true
2025-04-23;-533304933;3;13.0;115.0;true
2025-04-23;-439426201;3;19.0;461.0;true
2025-04-23;-395564826;3;14.0;235.0;true
2025-04-23;-421727752;3;10.0;100.0;true
2025-04-23;-436348210;3;13.0;294.0;true
2025-04-23;-764923771;3;20.0;369.0;true
2025-04-23;-702594449;3;6.0;96.0;true
2025-04-23;-719138651;3;12.0;148.0;true
2025-04-23;-641419374;3;10.0;97.0;true
2025-04-23;-656424581;3;19.0;221.0;true
2025-04-23;-673738281;3;12.0;89.0;true
2025-04-23;-588708774;3;15.0;147.0;true
2025-04-23;-621027682;3;17.0;139.0;true
2025-04-23;-626798915;3;19.0;301.0;true
2025-04-23;611707794;3;16.0;298.0;true
2025-04-23;693659310;3;17.0;309.0;true
2025-04-23;650567433;3;13.0;184.0;true
2025-04-23;738674931;3;14.0;276.0;true
2025-04-23;697506799;3;9.0;57.0;true
2025-04-23;781766808;3;22.0;453.0;true
2025-04-23;750986896;3;12.0;175.0;true
2025-04-23;433953802;3;15.0;221.0;true
2025-04-23;410099370;3;11.0;182.0;true
2025-04-23;485894904;3;15.0;145.0;true
2025-04-23;453575996;3;13.0;307.0;true
2025-04-23;531295274;3;32.0;478.0;true
2025-04-23;576310895;3;9.0;174.0;true
2025-04-23;552841212;3;12.0;139.0;true
2025-04-23;241194603;3;10.0;91.0;true
2025-04-23;233884374;3;17.0;190.0;true
2025-04-23;211184189;3;17.0;242.0;true
2025-04-23;270435520;3;9.0;111.0;true
2025-04-23;263125291;3;18.0;343.0;true
2025-04-23;316220639;3;26.0;455.0;true
2025-04-23;368931238;3;21.0;376.0;true
2025-04-23;36123439;3;10.0;83.0;true
2025-04-23;19963986;3;17.0;210.0;true
2025-04-23;94220523;3;17.0;269.0;true
2025-04-23;79215316;3;16.0;127.0;true
2025-04-23;146546374;3;13.0;164.0;true
2025-04-23;137697149;3;14.0;206.0;true
2025-04-23;110764726;3;15.0;252.0;true
2025-04-23;177326286;3;25.0;447.0;true
2025-04-23;1417371991;3;25.0;442.0;true
2025-04-23;1478162317;3;23.0;388.0;true
2025-04-23;1521254194;3;11.0;195.0;true
2025-04-23;1498554009;3;19.0;445.0;true
2025-04-23;1567808811;3;15.0;297.0;true
2025-04-23;1228075532;3;25.0;476.0;true
2025-04-23;1197680369;3;23.0;447.0;true
2025-04-23;1243080739;3;21.0;224.0;true
2025-04-23;1314644035;3;15.0;231.0;true
2025-04-23;1288096360;3;23.0;356.0;true
2025-04-23;1353118925;3;17.0;337.0;true
2025-04-23;1037240078;3;26.0;452.0;true
2025-04-23;997610941;3;10.0;65.0;true
2025-04-23;1069558985;3;17.0;254.0;true
2025-04-23;1043780809;3;15.0;247.0;true
2025-04-23;1114574606;3;19.0;347.0;true
2025-04-23;1180366668;3;12.0;70.0;true
2025-04-23;1166515708;3;9.0;153.0;true
2025-04-23;1161513972;3;29.0;455.0;true
2025-04-23;811392473;3;12.0;132.0;true
2025-04-23;803312746;3;11.0;194.0;true
2025-04-23;868720059;3;20.0;377.0;true
2025-04-23;930279883;3;10.0;141.0;true
2025-04-23;910657689;3;10.0;119.0;true
2025-04-23;903347460;3;20.0;411.0;true
2025-04-23;964907284;3;10.0;181.0;true
2025-04-23;-2081165082;3;22.0;463.0;true
2025-04-23;-2113483990;3;8.0;94.0;true
2025-04-23;-2042305443;3;10.0;74.0;true
2025-04-23;-2058849646;3;9.0;134.0;true
2025-04-23;-2064236130;3;15.0;239.0;true
2025-04-23;-1991518588;3;18.0;131.0;true
2025-04-23;-2022298500;3;25.0;475.0;true
2025-04-23;-1953813196;3;11.0;177.0;true
2025-04-23;2023736257;3;15.0;296.0;true
2025-04-23;1994495341;3;10.0;51.0;true
2025-04-23;2067212883;3;15.0;163.0;true
2025-04-23;2058748407;3;10.0;91.0;true
2025-04-23;2030661738;3;10.0;157.0;true
2025-04-23;2119153985;3;13.0;167.0;true
2025-04-23;2086835077;4;31.0;383.0;true
2025-04-23;-2145418148;4;19.0;171.0;true
2025-04-23;2127618460;4;17.0;158.0;true
2025-04-23;1822512583;4;16.0;204.0;true
2025-04-23;1801736142;4;26.0;325.0;true
2025-04-23;1854831490;4;24.0;303.0;true
2025-04-23;1837902539;4;19.0;253.0;true
2025-04-23;1909850583;4;14.0;100.0;true
2025-04-23;1882533411;4;8.0;311.0;true
2025-04-23;1959867940;4;16.0;135.0;true
2025-04-23;1938706750;4;12.0;77.0;true
2025-04-23;1628983886;4;13.0;173.0;true
2025-04-23;1605129454;4;26.0;325.0;true
2025-04-23;1657455305;4;19.0;289.0;true
2025-04-23;1641680600;4;14.0;129.0;true
2025-04-23;1707857410;4;43.0;476.0;true
2025-04-23;1775573217;4;25.0;283.0;true
2025-04-23;1734789833;4;27.0;365.0;true
2025-04-23;985699049;4;15.0;120.0;true
2025-04-23;956073384;4;10.0;75.0;true
2025-04-23;1040718142;4;23.0;251.0;true
2025-04-23;1014555217;4;24.0;347.0;true
2025-04-23;1079193032;4;15.0;140.0;true
2025-04-23;1070728556;4;23.0;335.0;true
2025-04-23;1125747649;4;35.0;456.0;true
2025-04-23;798326335;4;32.0;342.0;true
2025-04-23;766776925;4;38.0;478.0;true
2025-04-23;807945057;4;30.0;318.0;true
2025-04-23;887588080;4;1.0;288.0;true
2025-04-23;943376670;4;35.0;444.0;true
2025-04-23;902978036;4;37.0;453.0;true
2025-04-23;579788960;4;16.0;192.0;true
2025-04-23;645196273;4;17.0;167.0;true
2025-04-23;619802845;4;18.0;141.0;true
2025-04-23;614801109;4;21.0;261.0;true
2025-04-23;672898193;4;13.0;144.0;true
2025-04-23;666742211;4;34.0;463.0;true
2025-04-23;709449339;4;14.0;159.0;true
2025-04-23;406267206;4;25.0;291.0;true
2025-04-23;364714324;4;20.0;267.0;true
2025-04-23;436662369;4;15.0;215.0;true
2025-04-23;412038439;4;26.0;346.0;true
2025-04-23;490527215;4;22.0;308.0;true
2025-04-23;548239550;4;20.0;243.0;true
2025-04-23;522076624;4;30.0;479.0;true
2025-04-23;1772125801;4;33.0;447.0;true
2025-04-23;1816756673;4;14.0;109.0;true
2025-04-23;1810985440;4;35.0;431.0;true
2025-04-23;1871006268;4;18.0;331.0;true
2025-04-23;1924871114;4;37.0;517.0;true
2025-04-23;1585522584;4;13.0;155.0;true
2025-04-23;1577442857;4;24.0;244.0;true
2025-04-23;1551279932;4;24.0;300.0;true
2025-04-23;1610146514;4;23.0;231.0;true
2025-04-23;1684403052;4;13.0;150.0;true
2025-04-23;1675553827;4;13.0;125.0;true
2025-04-23;1645158664;4;17.0;235.0;true
2025-04-23;1717491457;4;18.0;146.0;true
2025-04-23;1713259219;4;34.0;487.0;true
2025-04-23;1361598725;4;34.0;486.0;true
2025-04-23;1428160284;4;25.0;351.0;true
2025-04-23;1492413351;4;22.0;281.0;true
2025-04-23;1464326681;4;26.0;364.0;true
2025-04-23;1511266047;4;17.0;135.0;true
2025-04-23;1503571069;4;9.0;101.0;true
2025-04-23;1178458248;4;16.0;126.0;true
2025-04-23;1172687015;4;38.0;483.0;true
2025-04-23;1215394142;4;23.0;285.0;true
2025-04-23;1287342187;4;33.0;458.0;true
2025-04-23;1256947024;4;20.0;274.0;true
2025-04-23;1328125570;4;37.0;471.0;true
2025-04-23;-1740646981;4;40.0;490.0;true
2025-04-23;-1670622681;4;26.0;327.0;true
2025-04-23;-1713329809;4;15.0;203.0;true
2025-04-23;-1639458020;4;15.0;175.0;true
2025-04-23;-1663697201;4;25.0;265.0;true
2025-04-23;-1592518655;4;27.0;394.0;true
2025-04-23;-1924941704;4;26.0;343.0;true
2025-04-23;-1944563898;4;38.0;464.0;true
2025-04-23;-1901856770;4;21.0;259.0;true
2025-04-23;-1818751008;4;20.0;251.0;true
2025-04-23;-1844913933;4;22.0;266.0;true
2025-04-23;-1786432100;4;17.0;278.0;true
2025-04-23;-1812210277;4;20.0;302.0;true
2025-04-23;-2126550128;4;34.0;477.0;true
2025-04-23;-2081534507;4;15.0;201.0;true
2025-04-23;-2092692225;4;15.0;133.0;true
2025-04-23;-2023052674;4;16.0;169.0;true
2025-04-23;-2046522357;4;12.0;218.0;true
2025-04-23;-1971496321;4;26.0;305.0;true
2025-04-23;-1999967740;4;16.0;183.0;true
2025-04-23;1977966462;4;16.0;211.0;true
2025-04-23;1953727282;4;37.0;481.0;true
2025-04-23;2022597335;4;27.0;314.0;true
2025-04-23;1993741167;4;18.0;210.0;true
2025-04-23;2068767203;4;15.0;194.0;true
2025-04-23;2043758524;4;24.0;321.0;true
2025-04-23;2098777617;4;17.0;190.0;true
2025-04-23;-938445524;4;29.0;416.0;true
2025-04-23;-978844159;4;29.0;307.0;true
2025-04-23;450033346;0;33.0;457.0;true
2025-04-23;321911962;0;42.0;514.0;true
2025-04-23;402324482;0;33.0;471.0;true
2025-04-23;1608127535;0;30.0;458.0;true
2025-04-23;1708162249;0;31.0;473.0;true
2025-04-23;1449610989;0;31.0;487.0;true
2025-04-23;1489240125;0;42.0;517.0;true
2025-04-23;1541565976;0;15.0;461.0;true
2025-04-23;1561572918;0;46.0;543.0;true
2025-04-23;1291863940;0;36.0;489.0;true
2025-04-23;1346113534;0;17.0;517.0;true
2025-04-23;1383434178;0;1.0;509.0;true
2025-04-23;1107953965;0;1.0;470.0;true
2025-04-23;1157971322;0;33.0;469.0;true
2025-04-23;1189135983;0;32.0;466.0;true
2025-04-23;-1865785608;0;39.0;525.0;true
2025-04-23;-1835390445;0;40.0;477.0;true
2025-04-23;-1787296832;0;19.0;365.0;true
2025-04-23;-1720735272;0;30.0;480.0;true
2025-04-23;-2081629741;0;21.0;474.0;true
2025-04-23;-2023532657;0;32.0;473.0;true
2025-04-23;-1976978040;0;13.0;456.0;true
2025-04-23;-1930423423;0;35.0;452.0;true
2025-04-23;2005957898;0;42.0;503.0;true
2025-04-23;2062131238;0;38.0;489.0;true
2025-04-23;2106377361;0;10.0;484.0;true
2025-04-23;1852827836;0;38.0;452.0;true
2025-04-23;1898228206;0;33.0;455.0;true
2025-04-23;1935548849;0;1.0;470.0;true
2025-04-23;1965174515;0;28.0;471.0;true
2025-04-23;-1108599772;0;34.0;482.0;true
2025-04-23;-1055504424;0;50.0;533.0;true
2025-04-23;-918533816;0;37.0;489.0;true
2025-04-23;-1279813033;0;1.0;630.0;true
2025-04-23;-1246724628;0;34.0;473.0;true
2025-04-23;-1188627544;0;28.0;474.0;true
2025-04-23;-1140533931;0;36.0;543.0;true
2025-04-23;-1414090399;0;39.0;479.0;true
2025-04-23;-1359071306;0;18.0;461.0;true
2025-04-23;-1310977694;0;30.0;478.0;true
2025-04-23;-1656482206;0;37.0;537.0;true
2025-04-23;-1626856541;0;16.0;306.0;true
2025-04-23;-1557986488;0;1.0;461.0;true
2025-04-23;-1525282831;0;1.0;414.0;true
2025-04-23;1998662993;0;36.0;479.0;true
2025-04-23;2042139619;0;14.0;479.0;true
2025-04-23;2074458527;0;33.0;461.0;true
2025-04-23;2132555610;0;26.0;492.0;true
2025-04-23;1770891644;0;28.0;467.0;true
2025-04-23;1815522517;0;34.0;501.0;true
2025-04-23;1953647372;0;45.0;515.0;true
2025-04-23;1611220851;0;44.0;501.0;true
2025-04-23;1642770261;0;34.0;486.0;true
2025-04-23;1702406340;0;6.0;469.0;true
2025-04-23;1731262508;0;17.0;450.0;true
2025-04-23;1386912242;0;33.0;476.0;true
2025-04-23;1433466859;0;37.0;501.0;true
2025-04-23;1474634991;0;40.0;523.0;true
2025-04-23;1520035361;0;36.0;510.0;true
2025-04-23;-1456012705;0;36.0;479.0;true
2025-04-23;-1401378361;0;27.0;468.0;true
2025-04-23;-1372137445;0;38.0;499.0;true
2025-04-23;-1706868988;0;40.0;492.0;true
2025-04-23;-1661853367;0;41.0;518.0;true
2025-04-23;-1620300485;0;44.0;548.0;true
2025-04-23;-1899628187;0;42.0;526.0;true
2025-04-23;-1845378592;0;34.0;443.0;true
2025-04-23;-1797284979;0;35.0;508.0;true
2025-04-23;-1755732098;0;1.0;613.0;true
2025-04-23;-2116626566;0;1.0;544.0;true
2025-04-23;-2077766928;0;40.0;517.0;true
2025-04-23;-1943874310;0;37.0;455.0;true
2025-04-23;-728452535;0;26.0;479.0;true
2025-04-23;-676511433;0;37.0;541.0;true
2025-04-23;-636882297;0;38.0;517.0;true
2025-04-23;-589558182;0;30.0;460.0;true
2025-04-23;-943911919;0;11.0;445.0;true
2025-04-23;-800015830;0;33.0;502.0;true
2025-04-23;-974691831;0;25.0;445.0;true
2025-04-23;-1210158158;0;38.0;479.0;true
2025-04-23;119149292;0;37.0;481.0;true
2025-04-23;-122857766;0;37.0;476.0;true
2025-04-23;18345080;0;32.0;449.0;true
